Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10,57.116756,59.242893,57.116756,58.288845,58.288845,2247183310
2020-08-11,58.288845,59.439777,53.231251,54.386845,54.386845,2754950222
2020-08-12,54.366390,55.558563,52.322857,54.968586,54.968586,2450391467
2020-08-13,54.988716,57.862003,52.348724,57.741318,57.741318,2843622469
2020-08-14,57.701302,57.980789,56.357327,56.753124,56.753124,2476128674
2020-08-15,56.726360,60.376156,56.726360,59.927811,59.927811,3063536363
2020-08-16,59.942123,64.289314,59.330772,63.826542,63.826542,3595771595
2020-08-17,63.826542,68.519516,61.881557,67.028038,67.028038,3997651594
2020-08-18,67.056160,68.032959,64.278191,65.527534,65.527534,3627257060
2020-08-19,65.554649,66.967186,59.573177,62.004627,62.004627,3345972244
2020-08-20,62.019966,63.530529,61.284641,62.966755,62.966755,2801314591
2020-08-21,62.905972,63.649986,59.173359,59.379021,59.379021,2911090515
2020-08-22,59.363056,60.461704,58.288548,60.311157,60.311157,2317942996
2020-08-23,60.262802,61.488960,58.340385,60.623260,60.623260,2315616100
2020-08-24,60.623260,62.820099,60.271561,62.199425,62.199425,2490426542
2020-08-25,62.215099,62.341969,57.267555,58.580666,58.580666,2625416624
2020-08-26,58.442039,58.992382,57.213589,58.358173,58.358173,2067102732
2020-08-27,58.298702,59.159904,54.795097,56.041016,56.041016,2212235187
2020-08-28,56.103962,58.167583,55.566372,57.354404,57.354404,2206041301
2020-08-29,57.438873,58.226944,57.130051,57.291733,57.291733,2006047086
2020-08-30,57.207737,62.798176,57.171024,62.725342,62.725342,2759602454
2020-08-31,62.844059,63.491257,60.751560,61.113796,61.113796,2561891272
2020-09-01,61.105076,64.183960,60.386982,62.882790,62.882790,2717986649
2020-09-02,62.871326,63.070721,57.139809,58.099648,58.099648,2790169260
2020-09-03,58.013084,58.530819,47.059383,47.774113,47.774113,2765272845
2020-09-04,47.779217,52.333023,47.185322,50.611977,50.611977,2851271830
2020-09-05,50.619232,51.318096,46.146461,47.589336,47.589336,2831766570
2020-09-06,47.596558,48.895569,46.622665,48.053574,48.053574,2075916067
2020-09-07,48.033924,49.071953,45.621662,48.770107,48.770107,2235340013
2020-09-08,48.805126,49.300014,46.202377,47.383801,47.383801,2314205963
2020-09-09,47.377357,48.846668,46.701378,47.897697,47.897697,1828181736
2020-09-10,47.923195,49.384384,47.903496,48.716854,48.716854,2001211524
2020-09-11,48.716854,49.409737,47.402073,49.089752,49.089752,1835173089
2020-09-12,49.057728,51.221138,48.672417,50.817154,50.817154,1588978329
2020-09-13,50.760929,50.931419,47.525314,48.066036,48.066036,1785910878
2020-09-14,48.049660,49.944817,47.438557,49.090122,49.090122,1786276098
2020-09-15,49.117363,50.144680,48.347805,48.390099,48.390099,1663112038
2020-09-16,48.459633,48.792355,47.467407,47.933434,47.933434,1674030602
2020-09-17,47.980671,49.479813,47.875195,48.877068,48.877068,1701721113
2020-09-18,48.828274,49.077709,47.791714,48.462814,48.462814,1135775840
2020-09-19,48.481586,49.032795,48.208038,48.676830,48.676830,961716690
2020-09-20,48.667938,48.670559,46.431103,47.100529,47.100529,1033913350
2020-09-21,47.129139,47.649158,42.543270,43.390221,43.390221,1923483523
2020-09-22,43.359463,44.765404,43.117298,44.545048,44.545048,1078696494
2020-09-23,44.565754,45.007458,42.735256,43.042057,43.042057,1330940959
2020-09-24,43.042057,45.148335,42.746922,44.961006,44.961006,1129884292
2020-09-25,45.048149,46.444870,44.203842,46.008736,46.008736,1159558918
2020-09-26,45.980480,46.432858,45.432365,46.131226,46.131226,1001047365
2020-09-27,46.049644,46.476425,44.889709,46.010441,46.010441,995464294
2020-09-28,46.063644,46.906715,45.218987,45.270672,45.270672,1157658930
2020-09-29,45.251110,45.809437,45.104984,45.698059,45.698059,985360576
2020-09-30,45.720242,46.613907,45.525665,46.284039,46.284039,1107615079
2020-10-01,46.233166,48.416821,45.780666,46.283146,46.283146,1537701155
2020-10-02,46.283146,46.914402,44.019604,44.979713,44.979713,1802776660
2020-10-03,44.985764,46.074318,44.913029,45.653278,45.653278,1136535215
2020-10-04,45.661476,46.987717,45.492607,46.750809,46.750809,1212072761
2020-10-05,46.744411,47.007954,45.771568,46.379387,46.379387,1370928815
2020-10-06,46.361366,48.066715,45.762016,46.023781,46.023781,1898987866
2020-10-07,46.023781,46.882877,45.376209,46.674709,46.674709,1261306261
2020-10-08,46.635387,47.495369,45.865871,47.238403,47.238403,1445771028
2020-10-09,null,null,null,null,null,null
2020-10-10,47.777119,50.408005,47.777119,48.921097,48.921097,2781995604
2020-10-11,48.914909,51.243946,48.865318,50.727901,50.727901,2601103257
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,50.007183,50.975620,49.415432,49.846489,49.846489,2213563866
2020-10-15,49.825611,50.248791,49.058960,49.490372,49.490372,2340485565
2020-10-16,49.534931,49.901913,46.212376,47.692875,47.692875,2331529601
2020-10-17,47.747189,47.747189,46.746178,47.053928,47.053928,2169301016
2020-10-18,47.059418,47.878197,46.973389,47.619545,47.619545,2636565895
2020-10-19,47.641457,48.496487,46.994373,48.098915,48.098915,1771107656
2020-10-20,48.102547,48.440239,46.685162,47.051029,47.051029,1757468523
2020-10-21,47.062843,54.548412,47.055691,53.045330,53.045330,3534993796
2020-10-22,53.015892,56.060555,53.009575,54.267277,54.267277,3814584794
2020-10-23,54.299412,56.667805,53.182617,55.238689,55.238689,3519541892
2020-10-24,55.238728,59.325233,54.814545,59.095589,59.095589,3899047277
2020-10-25,59.095585,59.770901,56.661301,58.674801,58.674801,3725652470
2020-10-26,58.674820,59.097111,55.213219,56.745777,56.745777,3701855843
2020-10-27,56.745750,58.885128,56.510864,57.816051,57.816051,3431678162
2020-10-28,57.816078,60.302204,54.710865,55.742512,55.742512,3786206312
2020-10-29,55.742558,56.304310,53.460052,54.765854,54.765854,3010404352
2020-10-30,54.765961,55.570557,52.526627,53.835033,53.835033,2563994174
2020-10-31,53.835037,56.105198,53.533382,55.590260,55.590260,2657420659
2020-11-01,55.590260,55.974216,54.259636,55.587624,55.587624,2045991010
2020-11-02,55.587322,56.710835,53.205944,53.817482,53.817482,3019889902
2020-11-03,53.817410,54.272400,51.648445,53.819622,53.819622,2580300879
2020-11-04,53.819469,55.007088,51.606560,54.499104,54.499104,3050534139
2020-11-05,54.501873,59.223793,54.501873,58.678497,58.678497,3250514599
2020-11-06,58.676193,63.280354,58.465351,63.131111,63.131111,4083503373
2020-11-07,63.131111,64.402084,57.592213,59.143646,59.143646,4320946722
2020-11-08,59.143646,61.812820,58.881237,61.055046,61.055046,2560316021
2020-11-09,61.055016,61.776428,57.842327,59.363884,59.363884,2791720300
2020-11-10,59.365467,59.657387,57.597496,58.237343,58.237343,2269831643
2020-11-11,58.237267,60.548317,58.204983,59.515030,59.515030,2580790979
2020-11-12,59.514549,60.449734,58.305347,60.365379,60.365379,2506731801
2020-11-13,60.364937,66.021179,60.311874,65.457199,65.457199,4324936978
2020-11-14,65.457199,65.836067,61.926991,63.774151,63.774151,2879859655
2020-11-15,63.774155,64.146866,61.234520,62.279922,62.279922,2565763410
2020-11-16,62.279919,71.997322,62.171036,71.326248,71.326248,5089779254
2020-11-17,73.501122,76.434593,71.234772,75.852341,75.852341,5781117491
2020-11-18,75.849861,76.447357,69.628525,73.694939,73.694939,6120728271
2020-11-19,73.695679,83.212341,71.796600,81.683670,81.683670,6615851204
2020-11-20,81.683632,85.174995,80.265350,82.583153,82.583153,6264878329
2020-11-21,82.583153,88.003593,80.650879,86.410118,86.410118,6565673514
2020-11-22,86.410118,87.643806,79.646095,82.704208,82.704208,6285046852
2020-11-23,82.704285,90.164413,81.185165,89.039314,89.039314,7198913664
2020-11-24,89.032753,93.576019,86.831665,89.205376,89.205376,7748145325
2020-11-25,89.203506,90.411552,79.864098,81.880127,81.880127,6033297331
2020-11-26,81.875198,83.072678,65.225349,70.865723,70.865723,8965913476
2020-11-27,70.884369,73.463661,65.952522,69.123871,69.123871,5874999214
2020-11-28,69.131828,74.833565,68.552994,72.692963,72.692963,4784394518
2020-11-29,72.699623,80.783401,71.732857,79.235069,79.235069,5314384738
2020-11-30,79.210464,88.128998,77.067017,87.574631,87.574631,6812463307
2020-12-01,87.576599,92.276779,81.314209,85.435768,85.435768,9818290618
2020-12-02,85.437561,90.105362,83.395226,88.856514,88.856514,7713268210
2020-12-03,88.876465,91.123352,85.807320,89.098969,89.098969,6014261404
2020-12-04,89.103928,89.602104,78.769203,80.017075,80.017075,5444117736
2020-12-05,80.007393,84.168556,79.154488,83.118729,83.118729,4517680975
2020-12-06,83.115913,85.037163,80.602432,83.555336,83.555336,3454805957
2020-12-07,83.545494,86.726448,81.933228,83.624062,83.624062,4312326196
2020-12-08,83.616470,84.714005,75.976501,76.748657,76.748657,4230876095
2020-12-09,76.738403,78.099937,72.618980,77.410980,77.410980,4239672634
2020-12-10,77.412209,77.575325,73.471329,74.829559,74.829559,3007098971
2020-12-11,74.825752,74.854874,70.231308,72.087334,72.087334,3761860017
2020-12-12,72.078712,77.519981,72.078712,76.706894,76.706894,2966684035
2020-12-13,76.713165,83.889015,75.659302,82.000641,82.000641,3845040543
2020-12-14,82.029449,82.874458,79.426796,82.363159,82.363159,3459910049
2020-12-15,82.364372,84.708344,80.699722,81.400673,81.400673,3727495996
2020-12-16,81.411545,92.846069,79.032356,92.789688,92.789688,6152647270
2020-12-17,92.799393,109.234642,91.140778,100.959572,100.959572,11165000706
2020-12-18,100.989052,112.250755,99.550888,109.384506,109.384506,10096427749
2020-12-19,109.365532,123.755432,105.686012,120.558907,120.558907,9859343632
2020-12-20,120.492813,122.735420,110.772957,114.665993,114.665993,8652067110
2020-12-21,114.668312,118.015129,101.599091,105.005394,105.005394,9903839433
2020-12-22,104.950577,114.029572,98.868668,113.680367,113.680367,11221164987
2020-12-23,113.678970,116.887657,96.269661,101.817062,101.817062,12287537836
2020-12-24,101.895035,111.932869,99.606331,111.565399,111.565399,10108653753
2020-12-25,111.511726,128.025894,108.585609,126.983597,126.983597,11678543063
2020-12-26,127.079193,134.735138,125.133560,129.459198,129.459198,12680207148
2020-12-27,129.456619,138.319717,123.097404,127.516968,127.516968,14103307412
2020-12-28,127.588303,136.185074,127.071342,130.050339,130.050339,10248729547
2020-12-29,130.033264,130.608582,121.187202,129.040802,129.040802,9160551332
2020-12-30,129.061859,132.450119,123.444344,129.466080,129.466080,8127317345
2020-12-31,129.480286,130.166245,123.036484,124.690323,124.690323,6274573135
2021-01-01,124.672768,133.185760,123.328079,126.230347,126.230347,7326980728
2021-01-02,126.272964,140.372574,123.693619,136.944885,136.944885,10532067985
2021-01-03,136.949402,163.898636,135.739914,160.190582,160.190582,15385661271
2021-01-04,160.271164,173.027817,143.623962,154.807327,154.807327,13659785704
2021-01-05,154.897552,162.850189,147.400070,158.594772,158.594772,10192818976
2021-01-06,158.665970,169.657455,155.452866,169.016922,169.016922,10743884477
2021-01-07,169.068222,180.873383,162.806549,169.615952,169.615952,13099581396
2021-01-08,169.641525,181.766632,151.650253,173.279877,173.279877,14705614969
2021-01-09,173.253754,179.090073,164.152481,177.483932,177.483932,11136779198
2021-01-10,177.477188,185.780350,163.784790,171.114838,171.114838,12774461582
2021-01-11,171.094833,171.094833,114.956459,139.252228,139.252228,17994263494
2021-01-12,139.079987,146.716385,128.926590,132.635910,132.635910,11898878222
2021-01-13,132.658936,147.877899,126.862045,147.421341,147.421341,8421748673
2021-01-14,147.379745,156.566925,144.182785,152.084579,152.084579,8271411810
2021-01-15,152.111526,155.117233,132.193329,144.237549,144.237549,8416625031
2021-01-16,144.188187,152.060822,140.002014,144.265427,144.265427,7183807955
2021-01-17,144.224838,146.824234,137.069504,142.430817,142.430817,6098835633
2021-01-18,142.434647,154.525696,138.811432,152.144089,152.144089,6640211538
2021-01-19,152.197556,165.924301,150.487885,153.487427,153.487427,9314780275
2021-01-20,153.356094,156.138489,139.092697,149.931427,149.931427,9002037330
2021-01-21,149.944092,149.944092,126.234200,130.133499,130.133499,8703006148
2021-01-22,130.073837,141.015503,123.646927,137.271454,137.271454,8550579025
2021-01-23,137.197693,142.339264,135.111374,137.750992,137.750992,5380627901
2021-01-24,137.738708,142.652405,134.478394,141.477310,141.477310,4972171240
2021-01-25,141.438278,147.150284,137.009933,137.444199,137.444199,6344860290
2021-01-26,137.432922,139.540970,128.866409,134.755264,134.755264,5897389103
2021-01-27,134.751450,134.862640,118.787514,122.949471,122.949471,6281091792
2021-01-28,122.941254,131.737000,121.536354,130.591675,130.591675,6759603398
2021-01-29,138.218521,144.958435,132.161758,135.012573,135.012573,8878892082
2021-01-30,134.999252,135.903397,128.916565,133.400024,133.400024,6332391807
2021-01-31,133.418030,134.703705,126.252991,129.570816,129.570816,4539387378
2021-02-01,129.574600,136.130219,126.350449,131.951935,131.951935,5607159828
2021-02-02,131.952911,145.532913,131.952911,142.506973,142.506973,7552216052
2021-02-03,142.476730,155.892303,142.167755,155.612030,155.612030,8586975076
2021-02-04,155.656479,158.088776,142.414093,145.148193,145.148193,7811659280
2021-02-05,145.150635,156.535309,144.318176,154.852219,154.852219,7359451680
2021-02-06,154.854080,163.430939,150.512772,155.714737,155.714737,8323878876
2021-02-07,155.669540,157.128647,145.662537,151.140076,151.140076,6884924123
2021-02-08,151.107513,168.265945,148.122726,167.219055,167.219055,8863883926
2021-02-09,167.213989,183.644485,164.687820,182.114471,182.114471,10156352233
2021-02-10,181.987457,194.182983,172.255447,182.174393,182.174393,12820808289
2021-02-11,182.062744,192.504883,176.554535,184.496002,184.496002,9278994121
2021-02-12,184.387146,199.416870,178.123352,197.231705,197.231705,10839370443
2021-02-13,197.234329,228.384460,192.919647,226.227600,226.227600,16565513036
2021-02-14,226.285873,229.205154,210.101669,214.430267,214.430267,12902511399
2021-02-15,214.324997,219.638504,192.121246,207.681015,207.681015,13482646966
2021-02-16,207.610443,221.051590,201.295990,210.546570,210.546570,12666436004
2021-02-17,210.569031,236.973526,204.242935,236.973526,236.973526,13792789978
2021-02-18,236.949249,238.196609,221.592896,226.869553,226.869553,7889078633
2021-02-19,226.899292,241.161285,220.956772,236.676010,236.676010,7151082978
2021-02-20,236.654907,245.957520,216.641663,227.619888,227.619888,8208699025
2021-02-21,227.519623,233.147995,220.983749,227.231354,227.231354,6934669818
2021-02-22,227.223816,227.234802,182.527649,208.106796,208.106796,9523044215
2021-02-23,208.123413,208.369675,159.684677,176.934921,176.934921,10944696472
2021-02-24,176.966766,189.165466,169.789001,181.378494,181.378494,7205360252
2021-02-25,181.385422,204.743835,176.032150,178.901840,178.901840,7327999233
2021-02-26,179.128525,182.075851,163.248245,170.398148,170.398148,7875998386
2021-02-27,170.431427,179.929871,167.908783,172.100449,172.100449,4991079437
2021-02-28,172.102188,172.646179,154.799789,164.927170,164.927170,5945000101
2021-03-01,164.983139,176.355164,163.966431,175.237900,175.237900,4627257694
2021-03-02,175.209686,184.730499,171.199631,177.872437,177.872437,5247274825
2021-03-03,177.974365,196.258942,177.366501,188.525665,188.525665,6392122021
2021-03-04,188.458313,194.231857,177.324738,181.078644,181.078644,5488598135
2021-03-05,181.039963,183.102570,169.327133,180.765610,180.765610,4560793618
2021-03-06,180.706329,184.339584,175.395447,182.981903,182.981903,3799599706
2021-03-07,182.990692,191.770233,182.422348,190.759109,190.759109,3541357558
2021-03-08,190.771271,194.619186,180.068420,191.927689,191.927689,4401225306
2021-03-09,191.940048,204.750626,189.419708,203.637863,203.637863,5408294951
2021-03-10,203.641586,207.392395,192.582458,200.516861,200.516861,6296082804
2021-03-11,200.449753,203.167831,191.536835,201.250336,201.250336,4823154653
2021-03-12,201.273666,223.614975,198.953842,220.829407,220.829407,8079722567
2021-03-13,220.864532,229.373978,213.611343,226.578293,226.578293,6378541696
2021-03-14,226.505508,227.830124,215.296097,215.296097,215.296097,4537627844
2021-03-15,215.227280,221.686401,198.752548,201.264618,201.264618,6186375403
2021-03-16,201.191208,204.864395,192.191803,201.040634,201.040634,5270029739
2021-03-17,201.064163,206.287430,195.025864,206.067932,206.067932,4362001168
2021-03-18,206.033142,208.096375,200.103027,200.537308,200.537308,3719561575
2021-03-19,200.499222,205.343719,196.953781,201.063721,201.063721,2807932048
2021-03-20,201.033401,206.697708,200.177368,200.806427,200.806427,2529075165
2021-03-21,200.813843,202.848618,193.496140,196.427750,196.427750,2758761604
2021-03-22,196.429901,198.901260,186.617477,187.077835,187.077835,3115325434
2021-03-23,187.069107,189.957901,182.694229,187.393967,187.393967,3047428308
2021-03-24,187.339081,197.336945,175.843140,177.654953,177.654953,4051272249
2021-03-25,177.586411,179.126724,169.636169,173.061188,173.061188,3429325350
2021-03-26,173.022186,184.439072,172.742218,184.278671,184.278671,3109769980
2021-03-27,184.267288,186.543945,179.118210,184.830444,184.830444,2408040965
2021-03-28,184.824356,187.745636,181.670151,185.028488,185.028488,2162823815
2021-03-29,185.015610,197.488892,183.475006,194.474777,194.474777,3353971422
2021-03-30,194.470825,200.121155,191.152344,196.682098,196.682098,3604665752
2021-03-31,196.688950,199.282684,189.491013,197.499100,197.499100,3416343750
2021-04-01,197.524368,205.466995,195.942993,204.112518,204.112518,3871809467
2021-04-02,204.053619,214.403564,202.508560,213.228394,213.228394,4095228243
2021-04-03,213.159744,218.240234,197.146210,197.148209,197.148209,4020429578
2021-04-04,197.109772,206.219879,195.534042,204.042908,204.042908,2866830149
2021-04-05,204.047775,225.400848,200.928452,221.069046,221.069046,4789647554
2021-04-06,221.614639,244.517471,217.633453,237.664902,237.664902,9267495720
2021-04-07,237.561569,243.151276,212.226654,219.423676,219.423676,8711169124
2021-04-08,219.846619,228.353668,218.084396,227.003021,227.003021,4532286410
2021-04-09,227.022171,228.967148,220.109406,221.862366,221.862366,3137324847
2021-04-10,221.716019,255.675980,220.200729,255.620193,255.620193,6686630635
2021-04-11,256.921326,264.514282,246.412827,253.634460,253.634460,6786514965
2021-04-12,253.176010,258.596619,241.104385,244.494370,244.494370,5220366581
2021-04-13,244.712189,273.252716,244.670029,266.981476,266.981476,6908471654
2021-04-14,267.232483,282.678314,256.762665,279.748413,279.748413,8215124752
2021-04-15,279.341156,290.790527,267.177734,286.590607,286.590607,6470712244
2021-04-16,286.280670,316.968597,267.473083,310.612732,310.612732,11850832933
2021-04-17,309.556641,335.024536,300.613129,304.759918,304.759918,13254117896
2021-04-18,304.647034,307.304260,238.337418,273.098816,273.098816,13129808269
2021-04-19,273.645142,281.352539,251.514481,261.919220,261.919220,9384818110
2021-04-20,261.280304,272.592438,235.673401,260.941345,260.941345,9446199109
2021-04-21,261.067902,276.310242,251.684235,258.805603,258.805603,7698253801
2021-04-22,258.059418,289.329193,241.301437,253.078354,253.078354,9862940091
2021-04-23,253.104797,256.656189,212.028168,241.358780,241.358780,9252716255
2021-04-24,241.457794,241.457794,221.283707,224.835770,224.835770,4567973779
2021-04-25,224.921844,235.206070,212.286835,223.632858,223.632858,3703413398
2021-04-26,223.987137,247.958694,221.910385,247.405930,247.405930,4935577761
2021-04-27,247.578278,262.616119,243.995392,259.652283,259.652283,4605576124
2021-04-28,259.790955,266.307495,248.507736,258.505157,258.505157,4235575377
2021-04-29,258.576996,262.546967,249.293045,255.585266,255.585266,3555940124
2021-04-30,255.450577,273.245026,252.887817,271.167084,271.167084,3898872713
2021-05-01,271.142670,278.219421,266.631409,276.833527,276.833527,3611805752
2021-05-02,276.960419,277.483459,265.335724,269.104370,269.104370,3118501264
2021-05-03,269.008301,299.300537,268.728973,294.704010,294.704010,5172505234
2021-05-04,294.774261,326.888672,275.464966,306.234497,306.234497,11541253990
2021-05-05,305.177399,359.500153,301.451569,356.037079,356.037079,13183539068
2021-05-06,356.022125,364.517609,323.705444,353.510345,353.510345,10441211171
2021-05-07,354.506836,372.265411,333.995178,346.253571,346.253571,11094872192
2021-05-08,345.296875,356.032867,334.975769,346.368744,346.368744,6775459938
2021-05-09,347.090027,388.232788,335.173462,386.450775,386.450775,9835832552
2021-05-10,387.869171,412.960144,339.138947,359.329315,359.329315,13240769672
2021-05-11,359.258087,378.859131,345.298828,377.388794,377.388794,8798204078
2021-05-12,377.670532,393.132477,303.084869,303.084869,303.084869,8782996412
2021-05-13,310.102386,332.028473,292.280670,316.909332,316.909332,9777636796
2021-05-14,317.517212,338.098053,308.707672,326.233856,326.233856,6413801038
2021-05-15,326.397919,331.592621,297.590851,299.772522,299.772522,5642887118
2021-05-16,299.817963,323.763794,280.370667,296.627045,296.627045,5522282426
2021-05-17,296.092438,296.410553,262.739990,281.769318,281.769318,6426443389
2021-05-18,281.103333,318.045074,279.411469,294.619324,294.619324,7572089848
2021-05-19,294.605591,299.847595,151.172440,189.520172,189.520172,11449368854
2021-05-20,186.866272,224.847672,167.640045,212.276138,212.276138,8294595618
2021-05-21,210.935974,219.234802,157.612000,180.197037,180.197037,6827729891
2021-05-22,180.538742,184.374313,163.066498,169.594559,169.594559,5184597505
2021-05-23,169.684509,176.455734,118.642441,143.519363,143.519363,6847843143
2021-05-24,142.802643,184.143997,140.403778,183.994125,183.994125,5615445186
2021-05-25,185.037491,194.124054,168.410751,183.497894,183.497894,5221949811
2021-05-26,183.976318,204.089508,180.017197,199.224335,199.224335,4409113332
2021-05-27,199.235184,208.463501,181.087341,193.121094,193.121094,4104509375
2021-05-28,193.990540,198.486755,166.204758,177.320663,177.320663,4842770593
2021-05-29,177.378220,188.606995,158.044388,163.808105,163.808105,4442221955
2021-05-30,163.801666,180.260178,156.324417,170.978226,170.978226,3015850344
2021-05-31,170.668884,188.158997,164.009384,188.033676,188.033676,3347105582
2021-06-01,188.117554,193.004028,176.297211,182.980698,182.980698,2965166592
2021-06-02,183.002991,191.244415,178.661163,187.263977,187.263977,2808932742
2021-06-03,187.410080,197.684280,182.465225,193.086182,193.086182,2854571398
2021-06-04,193.549042,193.549042,170.019180,178.872009,178.872009,3123327190
2021-06-05,178.706223,185.433945,168.119095,173.028717,173.028717,2626658227
2021-06-06,173.146652,180.021622,172.515121,176.639435,176.639435,2250385468
2021-06-07,176.539307,182.239594,161.072800,161.732803,161.732803,2497621711
2021-06-08,162.048981,164.477448,145.668198,161.161072,161.161072,3333355082
2021-06-09,160.891312,173.045273,152.842133,172.138657,172.138657,3251347235
2021-06-10,172.478577,174.520157,162.964890,168.203064,168.203064,2639779895
2021-06-11,168.243973,173.488541,160.894699,162.880524,162.880524,2518234370
2021-06-12,162.977036,164.257019,154.388992,162.014862,162.014862,2207409008
2021-06-13,161.982590,171.519714,156.964615,170.930878,170.930878,2041213335
2021-06-14,170.854401,180.000916,166.695389,172.949097,172.949097,1960141206
2021-06-15,178.633728,181.048035,172.440735,178.659424,178.659424,2459814443
2021-06-16,175.329391,177.201004,164.995682,166.458939,166.458939,2211208641
2021-06-17,166.603317,173.251129,163.589203,167.055695,167.055695,2010202177
2021-06-18,167.234039,167.378906,152.005493,156.355637,156.355637,2163514007
2021-06-19,156.554199,160.827362,152.937836,153.295456,153.295456,1718599931
2021-06-20,153.014450,156.239182,144.315338,155.092590,155.092590,1958671063
2021-06-21,154.971985,155.493225,124.249268,124.786461,124.786461,2929287425
2021-06-22,124.595276,132.623322,105.566292,119.602684,119.602684,3728601207
2021-06-23,119.675308,133.594620,115.958382,128.674988,128.674988,2863227875
2021-06-24,129.060806,137.175537,123.959793,134.484604,134.484604,1897169523
2021-06-25,134.596222,138.119720,124.581169,125.687744,125.687744,1912813174
2021-06-26,125.393433,129.304077,119.029800,126.657257,126.657257,2064657166
2021-06-27,126.893791,132.476059,125.090523,132.347885,132.347885,1804264433
2021-06-28,132.592697,139.474335,130.304153,137.370850,137.370850,1877529989
2021-06-29,137.613098,149.096283,137.423492,143.702911,143.702911,2182136698
2021-06-30,144.050446,146.671570,136.429321,144.135834,144.135834,1889869747
2021-07-01,144.136642,144.136642,134.406021,137.577530,137.577530,1681324823
2021-07-02,137.299271,138.787704,130.935471,136.943695,136.943695,1418980649
2021-07-03,136.930588,141.356018,134.945282,140.279694,140.279694,1236493834
2021-07-04,140.317993,147.836060,137.096420,144.905853,144.905853,1431656519
2021-07-05,144.849335,144.849335,134.960266,138.073242,138.073242,1338245545
2021-07-06,137.951675,142.703568,135.924835,138.985641,138.985641,1504907480
2021-07-07,138.960159,142.900574,137.183868,137.371216,137.371216,1594183502
2021-07-08,137.518265,137.672226,128.446640,132.308502,132.308502,1654154836
2021-07-09,132.170120,135.733536,126.361649,134.571594,134.571594,1578256301
2021-07-10,134.651337,136.724808,130.922501,133.987289,133.987289,1301165252
2021-07-11,133.981262,136.445724,132.245300,134.245834,134.245834,1267259648
2021-07-12,134.291245,139.665268,132.155029,133.538132,133.538132,1658972857
2021-07-13,133.483734,134.523941,129.733444,131.321808,131.321808,1326935445
2021-07-14,131.399017,132.311783,124.233513,131.062607,131.062607,1509497526
2021-07-15,131.148819,132.870041,127.832771,128.192673,128.192673,1446460544
